,corridor,direction,month,weekday,hour,pctge_c2g_mean,pctge_c2p_mean,pctge_tractocamiones_mean
2713,CL13,1,5,Monday,8,8.5,72.75,19.0
2714,CL13,1,5,Monday,9,3.75,68.75,27.5
2715,CL13,1,5,Monday,10,2.5,72.25,25.0
2716,CL13,1,5,Monday,11,9.0,67.0,24.333333333333332
2717,CL13,1,5,Monday,12,2.25,71.0,26.75
2718,CL13,1,5,Monday,13,6.0,73.0,20.75
2719,CL13,1,5,Monday,14,5.0,63.5,32.0
2720,CL13,1,5,Monday,15,1.6666666666666667,69.33333333333333,29.0
2721,CL13,1,5,Monday,16,4.0,69.75,26.5
2722,CL13,1,5,Monday,17,3.0,74.5,22.25
2723,CL13,1,5,Monday,18,2.0,70.25,28.0
2724,CL13,1,5,Monday,19,4.75,66.75,28.5
2725,CL13,1,5,Monday,20,3.0,67.25,30.0
2726,CL13,1,5,Monday,21,5.75,59.5,34.5
2727,CL13,1,5,Monday,22,2.75,59.75,37.5
2728,CL13,1,5,Monday,23,4.25,59.25,36.5
2729,CL13,1,5,Saturday,0,10.0,17.5,72.5
2730,CL13,1,5,Saturday,1,0.0,75.75,24.25
2731,CL13,1,5,Saturday,2,6.25,48.75,45.0
2732,CL13,1,5,Saturday,3,0.0,85.5,14.499999999999998
2733,CL13,1,5,Saturday,4,10.0,67.25,22.75
2734,CL13,1,5,Saturday,5,9.0,79.25,11.75
2735,CL13,1,5,Saturday,6,0.0,69.0,31.0
2736,CL13,1,5,Saturday,7,0.0,80.25,19.75
2737,CL13,1,5,Saturday,8,2.75,77.0,20.25
2738,CL13,1,5,Saturday,9,1.25,78.0,21.0
2739,CL13,1,5,Saturday,10,1.0,72.5,26.5
2740,CL13,1,5,Saturday,11,6.25,59.5,34.0
2741,CL13,1,5,Saturday,12,2.25,67.25,30.25
2742,CL13,1,5,Saturday,13,0.0,81.5,18.5
2743,CL13,1,5,Saturday,14,2.25,73.0,24.75
2744,CL13,1,5,Saturday,15,3.75,67.0,29.25
2745,CL13,1,5,Saturday,16,3.25,73.0,23.75
2746,CL13,1,5,Saturday,17,1.25,75.5,23.25
2747,CL13,1,5,Saturday,18,0.0,78.0,22.0
2748,CL13,1,5,Saturday,19,0.0,75.75,24.25
2749,CL13,1,5,Saturday,20,5.0,71.25,24.0
2750,CL13,1,5,Saturday,21,12.75,59.0,28.0
2751,CL13,1,5,Saturday,22,4.25,49.0,46.75
2752,CL13,1,5,Saturday,23,29.25,29.25,41.5
2753,CL13,1,5,Sunday,0,12.5,54.25,33.25
2754,CL13,1,5,Sunday,1,0.0,50.0,50.0
2755,CL13,1,5,Sunday,2,0.0,66.66666666666667,33.333333333333336
2756,CL13,1,5,Sunday,3,0.0,100.0,0.0
2757,CL13,1,5,Sunday,4,0.0,15.0,85.0
2758,CL13,1,5,Sunday,5,0.0,43.75,56.25
2759,CL13,1,5,Sunday,6,0.0,72.33333333333333,27.666666666666668
2760,CL13,1,5,Sunday,7,0.0,64.75,35.25
2761,CL13,1,5,Sunday,8,0.0,54.75,45.25
2762,CL13,1,5,Sunday,9,7.25,61.25,31.75
2763,CL13,1,5,Sunday,10,3.0,59.25,37.5
2764,CL13,1,5,Sunday,11,0.0,86.75,13.25
2765,CL13,1,5,Sunday,12,3.5000000000000004,85.5,10.75
2766,CL13,1,5,Sunday,13,0.0,82.5,17.5
2767,CL13,1,5,Sunday,14,5.0,69.5,25.5
2768,CL13,1,5,Sunday,15,4.0,59.5,36.75
2769,CL13,1,5,Sunday,16,0.0,94.5,5.5
2770,CL13,1,5,Sunday,17,0.0,90.0,10.0
2771,CL13,1,5,Sunday,18,0.0,91.75,8.25
2772,CL13,1,5,Sunday,19,0.0,60.5,39.5
2773,CL13,1,5,Sunday,20,8.25,70.75,20.75
2774,CL13,1,5,Sunday,21,0.0,72.5,27.5
2775,CL13,1,5,Sunday,22,0.0,58.5,41.5
2776,CL13,1,5,Sunday,23,0.0,100.0,0.0
2777,CL13,1,5,Thursday,0,5.0,45.0,50.0
2778,CL13,1,5,Thursday,1,4.2,75.6,20.2
2779,CL13,1,5,Thursday,2,0.0,65.0,35.0
2780,CL13,1,5,Thursday,3,0.0,73.2,26.8
2781,CL13,1,5,Thursday,4,2.4,66.8,30.8
2782,CL13,1,5,Thursday,5,0.0,81.0,19.0
2783,CL13,1,5,Thursday,6,1.4000000000000001,80.6,18.0
2784,CL13,1,5,Thursday,7,1.6,89.2,9.0
2785,CL13,1,5,Thursday,8,6.25,78.75,15.25
2786,CL13,1,5,Thursday,9,1.0,79.66666666666667,19.666666666666668
2787,CL13,1,5,Thursday,10,2.6666666666666665,78.0,19.333333333333332
2788,CL13,1,5,Thursday,11,12.0,58.75,29.5
2789,CL13,1,5,Thursday,12,2.5,69.5,28.25
2790,CL13,1,5,Thursday,13,2.4,74.0,23.8
2791,CL13,1,5,Thursday,14,1.2,77.4,21.6
2792,CL13,1,5,Thursday,15,1.8,69.8,28.2
2793,CL13,1,5,Thursday,16,6.0,76.4,17.4
2794,CL13,1,5,Thursday,17,1.8,74.4,23.8
2795,CL13,1,5,Thursday,18,3.0,78.0,19.0
2796,CL13,1,5,Thursday,19,1.6,65.2,33.2
2797,CL13,1,5,Thursday,20,4.6,72.6,22.8
2798,CL13,1,5,Thursday,21,4.2,66.6,29.2
2799,CL13,1,5,Thursday,22,0.0,47.8,52.2
2800,CL13,1,5,Thursday,23,0.0,54.8,45.2
2801,CL13,1,5,Tuesday,0,0.0,37.5,62.5
2802,CL13,1,5,Tuesday,1,4.0,70.0,26.25
2803,CL13,1,5,Tuesday,2,0.0,73.75,26.25
2804,CL13,1,5,Tuesday,3,0.0,81.25,18.75
2805,CL13,1,5,Tuesday,4,0.0,84.5,15.5
2806,CL13,1,5,Tuesday,5,5.0,76.25,18.75
2807,CL13,1,5,Tuesday,6,2.0,69.5,28.5
2808,CL13,1,5,Tuesday,7,3.0,73.75,23.25
2809,CL13,1,5,Tuesday,8,2.5,72.0,25.75
2810,CL13,1,5,Tuesday,9,2.0,80.75,17.25
2811,CL13,1,5,Tuesday,10,1.5,75.0,23.5
2812,CL13,1,5,Tuesday,11,10.0,66.25,24.0
2813,CL13,1,5,Tuesday,12,4.75,67.75,27.25
2814,CL13,1,5,Tuesday,13,3.0,80.66666666666667,16.0
2815,CL13,1,5,Tuesday,14,3.5,69.75,26.75
2816,CL13,1,5,Tuesday,15,5.75,71.25,23.0
2817,CL13,1,5,Tuesday,16,6.75,70.5,22.75
2818,CL13,1,5,Tuesday,17,0.75,76.75,22.5
2819,CL13,1,5,Tuesday,18,5.0,74.5,20.5
2820,CL13,1,5,Tuesday,19,2.25,71.25,26.75
2821,CL13,1,5,Tuesday,20,1.0,69.66666666666667,29.333333333333332
2822,CL13,1,5,Tuesday,21,7.5,58.75,34.0
2823,CL13,1,5,Tuesday,22,2.75,52.5,44.5
2824,CL13,1,5,Tuesday,23,0.0,59.5,40.5
2825,CL13,1,5,Wednesday,0,10.6,31.6,57.6
2826,CL13,1,5,Wednesday,1,0.0,60.4,39.6
2827,CL13,1,5,Wednesday,2,0.0,62.4,37.6
2828,CL13,1,5,Wednesday,3,6.0,66.2,27.8
2829,CL13,1,5,Wednesday,4,3.4,60.0,36.6
2830,CL13,1,5,Wednesday,5,6.0,77.4,16.6
2831,CL13,1,5,Wednesday,6,2.2,69.4,28.4
2832,CL13,1,5,Wednesday,7,6.0,71.6,22.4
2833,CL13,1,5,Wednesday,8,7.5,71.25,21.25
2834,CL13,1,5,Wednesday,9,0.0,72.5,27.5
2835,CL13,1,5,Wednesday,10,1.75,69.5,28.75
2836,CL13,1,5,Wednesday,11,10.2,52.6,37.2
2837,CL13,1,5,Wednesday,12,2.25,71.0,27.0
2838,CL13,1,5,Wednesday,13,3.75,78.75,17.75
2839,CL13,1,5,Wednesday,14,4.6,64.8,30.2
2840,CL13,1,5,Wednesday,15,4.8,69.6,25.8
2841,CL13,1,5,Wednesday,16,9.2,64.4,26.8
2842,CL13,1,5,Wednesday,17,2.4,69.8,27.8
2843,CL13,1,5,Wednesday,18,3.4,78.4,18.2
2844,CL13,1,5,Wednesday,19,2.4,62.2,35.6
2845,CL13,1,5,Wednesday,20,4.6,71.0,24.2
2846,CL13,1,5,Wednesday,21,4.8,57.4,37.8
2847,CL13,1,5,Wednesday,22,3.2,60.4,36.4
2848,CL13,1,5,Wednesday,23,0.0,44.2,55.8
2849,CL13,1,6,Friday,0,0.0,41.5,58.5
2850,CL13,1,6,Friday,1,0.0,73.5,26.5
2851,CL13,1,6,Friday,2,0.0,80.0,20.0
2852,CL13,1,6,Friday,3,0.0,89.0,11.0
2853,CL13,1,6,Friday,4,0.0,55.0,45.0
2854,CL13,1,6,Friday,5,0.0,77.0,23.0
2855,CL13,1,6,Friday,6,12.0,60.5,27.0
2856,CL13,1,6,Friday,7,0.0,83.0,17.0
2857,CL13,1,6,Friday,8,1.5,67.0,31.0
2858,CL13,1,6,Friday,9,0.0,75.5,24.5
2859,CL13,1,6,Friday,10,0.0,70.0,30.0
2860,CL13,1,6,Friday,11,8.0,63.0,29.0
2861,CL13,1,6,Friday,12,1.5,74.5,24.0
2862,CL13,1,6,Friday,13,4.0,71.0,24.5
2863,CL13,1,6,Friday,14,0.0,83.0,17.0
2864,CL13,1,6,Friday,15,2.5,81.5,15.5
2865,CL13,1,6,Friday,16,10.0,68.0,23.0
2866,CL13,1,6,Friday,17,3.5,64.0,33.0
2867,CL13,1,6,Friday,18,0.0,70.0,30.0
2868,CL13,1,6,Friday,19,9.0,74.0,16.5
2869,CL13,1,6,Friday,20,6.5,59.0,34.5
2870,CL13,1,6,Friday,21,7.5,66.0,26.5
2871,CL13,1,6,Friday,22,0.0,55.0,45.0
2872,CL13,1,6,Friday,23,0.0,54.0,46.0
2873,CL13,1,6,Monday,1,11.0,67.0,22.0
2874,CL13,1,6,Monday,2,0.0,100.0,0.0
2875,CL13,1,6,Monday,3,0.0,100.0,0.0
2876,CL13,1,6,Monday,4,0.0,37.5,62.5
2877,CL13,1,6,Monday,5,0.0,100.0,0.0
2878,CL13,1,6,Monday,6,0.0,83.5,16.5
2879,CL13,1,6,Monday,7,0.0,96.0,4.0
2880,CL13,1,6,Monday,8,2.0,85.5,12.5
2881,CL13,1,6,Monday,9,3.5000000000000004,59.0,37.5
2882,CL13,1,6,Monday,10,2.0,73.0,25.0
2883,CL13,1,6,Monday,11,3.5000000000000004,63.5,33.0
2884,CL13,1,6,Monday,12,1.0,83.0,16.0
2885,CL13,1,6,Monday,13,1.5,90.5,8.0
2886,CL13,1,6,Monday,14,1.5,84.0,15.0
2887,CL13,1,6,Monday,15,4.0,64.0,32.5
2888,CL13,1,6,Monday,16,4.5,67.5,28.0
2889,CL13,1,6,Monday,17,4.0,48.0,48.0
2890,CL13,1,6,Monday,18,0.0,36.5,63.5
2891,CL13,1,6,Monday,19,5.0,57.5,37.5
2892,CL13,1,6,Monday,20,2.5,84.0,13.5
2893,CL13,1,6,Monday,21,13.0,49.5,37.5
2894,CL13,1,6,Monday,22,4.0,41.5,54.0
2895,CL13,1,6,Monday,23,0.0,67.0,33.0
2896,CL13,1,6,Saturday,0,0.0,46.666666666666664,53.333333333333336
2897,CL13,1,6,Saturday,1,3.3333333333333335,83.66666666666667,13.0
2898,CL13,1,6,Saturday,2,0.0,92.66666666666667,7.333333333333333
2899,CL13,1,6,Saturday,3,0.0,53.666666666666664,46.333333333333336
2900,CL13,1,6,Saturday,4,0.0,77.66666666666667,22.333333333333332
2901,CL13,1,6,Saturday,5,4.666666666666667,67.0,28.333333333333332
2902,CL13,1,6,Saturday,6,0.0,67.0,33.0
2903,CL13,1,6,Saturday,7,2.0,81.0,16.666666666666668
2904,CL13,1,6,Saturday,8,5.666666666666667,77.66666666666667,16.666666666666668
2905,CL13,1,6,Saturday,9,3.0,71.33333333333333,25.333333333333332
2906,CL13,1,6,Saturday,10,2.3333333333333335,84.33333333333333,13.333333333333334
2907,CL13,1,6,Saturday,11,6.0,69.66666666666667,24.0
2908,CL13,1,6,Saturday,12,1.3333333333333333,70.33333333333333,28.333333333333332
2909,CL13,1,6,Saturday,13,2.3333333333333335,77.33333333333333,20.666666666666668
2910,CL13,1,6,Saturday,14,2.3333333333333335,71.0,26.666666666666668
2911,CL13,1,6,Saturday,15,2.3333333333333335,74.33333333333333,23.666666666666668
2912,CL13,1,6,Saturday,16,3.0,67.0,30.0
2913,CL13,1,6,Saturday,17,3.3333333333333335,60.666666666666664,36.333333333333336
2914,CL13,1,6,Saturday,18,1.6666666666666667,79.66666666666667,18.666666666666668
2915,CL13,1,6,Saturday,19,0.0,54.333333333333336,45.666666666666664
2916,CL13,1,6,Saturday,20,3.6666666666666665,70.33333333333333,25.666666666666668
2917,CL13,1,6,Saturday,21,4.0,70.0,26.0
2918,CL13,1,6,Saturday,22,8.333333333333334,67.0,24.333333333333332
2919,CL13,1,6,Saturday,23,0.0,71.0,29.0
2920,CL13,1,6,Sunday,0,0.0,50.0,50.0
2921,CL13,1,6,Sunday,1,0.0,16.5,83.5
2922,CL13,1,6,Sunday,3,0.0,100.0,0.0
2923,CL13,1,6,Sunday,4,0.0,12.5,87.5
2924,CL13,1,6,Sunday,5,0.0,67.0,33.0
2925,CL13,1,6,Sunday,6,0.0,87.5,12.5
2926,CL13,1,6,Sunday,7,0.0,75.0,25.0
2927,CL13,1,6,Sunday,8,0.0,62.5,37.5
2928,CL13,1,6,Sunday,9,0.0,83.5,16.5
2929,CL13,1,6,Sunday,10,0.0,100.0,0.0
2930,CL13,1,6,Sunday,11,7.000000000000001,28.499999999999996,64.5
2931,CL13,1,6,Sunday,12,0.0,73.0,27.0
2932,CL13,1,6,Sunday,13,0.0,87.5,12.5
2933,CL13,1,6,Sunday,14,0.0,100.0,0.0
2934,CL13,1,6,Sunday,15,0.0,58.5,41.5
2935,CL13,1,6,Sunday,16,0.0,67.0,33.0
2936,CL13,1,6,Sunday,17,7.000000000000001,69.0,23.5
2937,CL13,1,6,Sunday,18,6.0,50.0,44.0
2938,CL13,1,6,Sunday,19,16.5,83.5,0.0
2939,CL13,1,6,Sunday,20,0.0,16.5,83.5
2940,CL13,1,6,Sunday,21,0.0,100.0,0.0
2941,CL13,1,6,Sunday,22,0.0,50.0,50.0
2942,CL13,1,6,Sunday,23,0.0,25.0,75.0
2943,CL13,1,6,Thursday,0,0.0,39.5,60.5
2944,CL13,1,6,Thursday,1,5.0,57.5,37.5
2945,CL13,1,6,Thursday,2,0.0,46.5,53.5
2946,CL13,1,6,Thursday,3,8.5,85.5,6.0
2947,CL13,1,6,Thursday,4,0.0,68.0,32.0
2948,CL13,1,6,Thursday,5,0.0,85.0,15.0
2949,CL13,1,6,Thursday,6,0.0,64.0,36.0
2950,CL13,1,6,Thursday,7,3.5000000000000004,78.5,18.5
2951,CL13,1,6,Thursday,8,4.5,73.0,23.0
2952,CL13,1,6,Thursday,9,1.5,76.5,22.0
2953,CL13,1,6,Thursday,10,0.0,70.0,30.0
2954,CL13,1,6,Thursday,11,6.0,61.5,33.0
2955,CL13,1,6,Thursday,12,5.0,62.0,33.0
2956,CL13,1,6,Thursday,13,3.5,76.0,21.000000000000004
2957,CL13,1,6,Thursday,14,1.0,72.0,27.0
2958,CL13,1,6,Thursday,15,0.0,78.5,21.5
2959,CL13,1,6,Thursday,16,5.0,74.5,20.5
2960,CL13,1,6,Thursday,17,0.0,64.0,36.0
2961,CL13,1,6,Thursday,18,1.5,74.5,24.0
2962,CL13,1,6,Thursday,19,1.5,72.0,26.5
2963,CL13,1,6,Thursday,20,4.5,75.5,20.0
2964,CL13,1,6,Thursday,21,5.5,69.0,26.0
2965,CL13,1,6,Thursday,22,0.0,46.5,53.5
2966,CL13,1,6,Thursday,23,0.0,56.0,44.0
2967,CL13,1,6,Tuesday,0,0.0,58.5,41.5
2968,CL13,1,6,Tuesday,1,0.0,77.5,22.5
2969,CL13,1,6,Tuesday,2,0.0,58.5,41.5
2970,CL13,1,6,Tuesday,3,0.0,93.0,7.000000000000001
2971,CL13,1,6,Tuesday,4,0.0,79.5,20.5
2972,CL13,1,6,Tuesday,5,0.0,70.5,29.5
2973,CL13,1,6,Tuesday,6,0.0,62.5,37.5
2974,CL13,1,6,Tuesday,7,4.0,77.0,19.0
2975,CL13,1,6,Tuesday,8,10.0,69.0,21.5
2976,CL13,1,6,Tuesday,9,2.0,76.5,21.5
2977,CL13,1,6,Tuesday,10,1.5,63.5,35.0
2978,CL13,1,6,Tuesday,11,9.5,62.5,28.0
2979,CL13,1,6,Tuesday,12,4.5,60.0,35.0
2980,CL13,1,6,Tuesday,13,5.0,82.0,12.5
2981,CL13,1,6,Tuesday,14,1.5,74.5,24.0
2982,CL13,1,6,Tuesday,15,0.0,71.5,28.5
2983,CL13,1,6,Tuesday,16,9.0,71.5,19.5
2984,CL13,1,6,Tuesday,17,3.0,64.5,32.5
2985,CL13,1,6,Tuesday,18,3.5000000000000004,73.0,23.5
2986,CL13,1,6,Tuesday,19,7.5,62.5,30.0
2987,CL13,1,6,Tuesday,20,6.0,71.5,23.0
2988,CL13,1,6,Tuesday,21,3.0,63.5,33.5
2989,CL13,1,6,Tuesday,22,0.0,37.5,62.5
2990,CL13,1,6,Tuesday,23,16.0,42.5,42.5
2991,CL13,1,6,Wednesday,0,0.0,16.5,83.5
2992,CL13,1,6,Wednesday,1,0.0,80.0,20.0
2993,CL13,1,6,Wednesday,2,0.0,70.0,30.0
2994,CL13,1,6,Wednesday,3,0.0,58.5,41.5
2995,CL13,1,6,Wednesday,4,0.0,80.0,20.0
2996,CL13,1,6,Wednesday,5,11.0,61.5,27.5
2997,CL13,1,6,Wednesday,6,0.0,72.5,27.5
2998,CL13,1,6,Wednesday,7,0.0,82.0,18.0
2999,CL13,1,6,Wednesday,8,0.0,76.0,24.0
3000,CL13,1,6,Wednesday,9,1.5,68.5,30.0
3001,CL13,1,6,Wednesday,10,0.0,74.0,26.0
3002,CL13,1,6,Wednesday,11,9.0,55.00000000000001,36.0
3003,CL13,1,6,Wednesday,12,5.5,70.5,24.0
3004,CL13,1,6,Wednesday,13,0.0,78.5,21.5
3005,CL13,1,6,Wednesday,14,2.0,77.0,21.5
3006,CL13,1,6,Wednesday,15,1.0,77.0,21.5
3007,CL13,1,6,Wednesday,16,7.5,73.0,19.5
3008,CL13,1,6,Wednesday,17,9.5,64.5,25.5
3009,CL13,1,6,Wednesday,18,3.0,75.5,21.5
3010,CL13,1,6,Wednesday,19,10.5,70.0,20.0
3011,CL13,1,6,Wednesday,20,5.5,83.5,11.0
3012,CL13,1,6,Wednesday,21,6.0,57.5,37.0
3013,CL13,1,6,Wednesday,22,3.0,51.0,46.0
3014,CL13,1,6,Wednesday,23,0.0,75.0,25.0
3015,CL13,1,7,Friday,0,0.0,11.0,89.0
3016,CL13,1,7,Friday,1,1.7500000000000002,56.75,41.5
3017,CL13,1,7,Friday,2,2.5,58.75,38.75
3018,CL13,1,7,Friday,3,0.0,70.0,30.0
3019,CL13,1,7,Friday,4,0.0,68.5,31.5
3020,CL13,1,7,Friday,5,2.75,57.75,39.5
3021,CL13,1,7,Friday,6,0.0,66.25,33.75
3022,CL13,1,7,Friday,7,2.25,63.25,34.5
3023,CL13,1,7,Friday,8,3.75,68.5,28.0
3024,CL13,1,7,Friday,9,0.0,73.5,26.5
3025,CL13,1,7,Friday,10,2.0,64.0,34.25
3026,CL13,1,7,Friday,11,8.0,58.25,34.25
3027,CL13,1,7,Friday,12,2.0,64.25,33.5
3028,CL13,1,7,Friday,13,0.75,69.75,29.75
3029,CL13,1,7,Friday,14,2.75,64.5,33.0
3030,CL13,1,7,Friday,15,4.0,68.75,27.5
3031,CL13,1,7,Friday,16,6.5,69.75,24.0
3032,CL13,1,7,Friday,17,5.0,68.75,26.25
3033,CL13,1,7,Friday,18,2.25,67.0,30.5
3034,CL13,1,7,Friday,19,5.75,68.5,25.5
3035,CL13,1,7,Friday,20,4.25,65.25,30.25
3036,CL13,1,7,Friday,21,10.0,53.25,37.0
3037,CL13,1,7,Friday,22,2.25,53.75,44.0
3038,CL13,1,7,Friday,23,0.0,57.0,43.0
3039,CL13,1,7,Monday,0,0.0,30.0,70.0
3040,CL13,1,7,Monday,1,0.0,80.75,19.25
3041,CL13,1,7,Monday,2,0.0,87.5,12.5
3042,CL13,1,7,Monday,3,0.0,75.25,24.75
3043,CL13,1,7,Monday,4,2.75,50.0,47.25
3044,CL13,1,7,Monday,5,3.0,67.0,30.0
3045,CL13,1,7,Monday,6,0.0,57.25,42.75
3046,CL13,1,7,Monday,7,0.0,67.25,32.75
3047,CL13,1,7,Monday,8,1.25,71.25,27.75
3048,CL13,1,7,Monday,9,0.0,68.0,32.0
3049,CL13,1,7,Monday,10,6.5,56.5,36.75
3050,CL13,1,7,Monday,11,4.75,64.0,31.5
3051,CL13,1,7,Monday,12,1.75,62.5,35.75
3052,CL13,1,7,Monday,13,2.25,62.75,34.5
3053,CL13,1,7,Monday,14,1.0,59.5,39.5
3054,CL13,1,7,Monday,15,2.75,59.0,38.0
3055,CL13,1,7,Monday,16,7.25,65.5,27.0
3056,CL13,1,7,Monday,17,4.5,63.0,32.25
3057,CL13,1,7,Monday,18,2.75,61.25,36.25
3058,CL13,1,7,Monday,19,9.5,56.75,34.0
3059,CL13,1,7,Monday,20,6.25,65.5,28.5
3060,CL13,1,7,Monday,21,6.5,48.75,44.75
3061,CL13,1,7,Monday,22,5.0,39.5,55.5
3062,CL13,1,7,Monday,23,2.75,48.75,48.5
3063,CL13,1,7,Saturday,0,0.0,26.75,73.25
3064,CL13,1,7,Saturday,1,3.0,50.75,46.0
3065,CL13,1,7,Saturday,2,0.0,62.5,37.5
3066,CL13,1,7,Saturday,3,0.0,72.0,28.0
3067,CL13,1,7,Saturday,4,0.0,74.25,25.75
3068,CL13,1,7,Saturday,5,8.25,63.5,28.0
3069,CL13,1,7,Saturday,6,0.0,79.0,21.0
3070,CL13,1,7,Saturday,7,1.5,75.0,23.75
3071,CL13,1,7,Saturday,8,3.75,67.75,28.75
3072,CL13,1,7,Saturday,9,4.75,66.0,29.25
3073,CL13,1,7,Saturday,10,1.0,69.75,29.5
3074,CL13,1,7,Saturday,11,2.0,69.75,28.25
3075,CL13,1,7,Saturday,12,3.0,61.75,35.5
3076,CL13,1,7,Saturday,13,0.75,71.0,28.25
3077,CL13,1,7,Saturday,14,2.75,72.25,24.75
3078,CL13,1,7,Saturday,15,0.0,69.5,30.5
3079,CL13,1,7,Saturday,16,3.75,67.5,28.75
3080,CL13,1,7,Saturday,17,1.0,65.75,33.0
3081,CL13,1,7,Saturday,18,0.0,67.5,32.5
3082,CL13,1,7,Saturday,19,0.0,68.25,31.75
3083,CL13,1,7,Saturday,20,1.25,67.75,31.0
3084,CL13,1,7,Saturday,21,9.5,37.25,53.5
3085,CL13,1,7,Saturday,22,0.0,54.75,45.25
3086,CL13,1,7,Saturday,23,22.0,33.333333333333336,44.333333333333336
3087,CL13,1,7,Sunday,0,0.0,100.0,0.0
3088,CL13,1,7,Sunday,1,12.5,62.5,25.0
3089,CL13,1,7,Sunday,2,0.0,60.0,40.0
3090,CL13,1,7,Sunday,3,0.0,75.0,25.0
3091,CL13,1,7,Sunday,4,0.0,39.0,61.0
3092,CL13,1,7,Sunday,5,0.0,100.0,0.0
3093,CL13,1,7,Sunday,6,0.0,69.0,31.0
3094,CL13,1,7,Sunday,7,0.0,71.0,29.0
3095,CL13,1,7,Sunday,8,0.0,67.75,32.25
3096,CL13,1,7,Sunday,9,5.0,70.0,25.0
3097,CL13,1,7,Sunday,10,2.5,72.0,25.5
3098,CL13,1,7,Sunday,11,0.0,59.5,40.5
3099,CL13,1,7,Sunday,12,0.0,66.0,34.0
3100,CL13,1,7,Sunday,13,6.75,59.0,34.25
3101,CL13,1,7,Sunday,14,0.0,85.25,14.75
3102,CL13,1,7,Sunday,15,2.75,50.75,46.5
3103,CL13,1,7,Sunday,16,0.0,76.66666666666667,23.333333333333332
3104,CL13,1,7,Sunday,17,0.0,87.5,12.5
3105,CL13,1,7,Sunday,18,0.0,95.0,5.0
3106,CL13,1,7,Sunday,19,0.0,44.666666666666664,55.333333333333336
3107,CL13,1,7,Sunday,20,0.0,55.0,45.0
3108,CL13,1,7,Sunday,21,0.0,30.0,70.0
3109,CL13,1,7,Sunday,22,0.0,91.75,8.25
3110,CL13,1,7,Sunday,23,16.5,66.5,16.5
3111,CL13,1,7,Thursday,0,4.25,36.0,60.0
3112,CL13,1,7,Thursday,1,2.5,72.5,25.0
3113,CL13,1,7,Thursday,2,0.0,75.5,24.5
3114,CL13,1,7,Thursday,3,3.75,75.75,20.5
3115,CL13,1,7,Thursday,4,0.0,68.0,32.0
3116,CL13,1,7,Thursday,5,2.75,71.25,26.0
3117,CL13,1,7,Thursday,6,0.0,59.25,40.75
3118,CL13,1,7,Thursday,7,0.0,68.5,31.5
3119,CL13,1,7,Thursday,8,2.75,71.5,25.5
3120,CL13,1,7,Thursday,9,0.75,66.25,33.0
3121,CL13,1,7,Thursday,10,4.0,65.5,30.5
3122,CL13,1,7,Thursday,11,6.25,66.0,27.75
3123,CL13,1,7,Thursday,12,3.25,62.75,34.25
3124,CL13,1,7,Thursday,13,2.25,70.25,27.5
3125,CL13,1,7,Thursday,14,4.25,74.75,21.0
3126,CL13,1,7,Thursday,15,3.0,69.5,27.5
3127,CL13,1,7,Thursday,16,3.75,72.25,24.0
3128,CL13,1,7,Thursday,17,5.5,70.5,24.0
3129,CL13,1,7,Thursday,18,3.75,63.5,32.75
3130,CL13,1,7,Thursday,19,4.25,68.0,28.0
3131,CL13,1,7,Thursday,20,3.75,65.75,30.75
3132,CL13,1,7,Thursday,21,5.25,58.0,36.75
3133,CL13,1,7,Thursday,22,1.7500000000000002,46.0,52.25
3134,CL13,1,7,Thursday,23,0.0,36.0,64.0
3135,CL13,1,7,Tuesday,0,0.0,60.5,39.5
3136,CL13,1,7,Tuesday,1,0.0,65.5,34.5
3137,CL13,1,7,Tuesday,2,6.25,60.5,33.25
3138,CL13,1,7,Tuesday,3,0.0,75.0,25.0
3139,CL13,1,7,Tuesday,4,0.0,56.75,43.25
3140,CL13,1,7,Tuesday,5,5.5,54.25,40.25
3141,CL13,1,7,Tuesday,6,3.5000000000000004,64.5,32.0
3142,CL13,1,7,Tuesday,7,4.0,66.0,30.5
3143,CL13,1,7,Tuesday,8,0.0,70.25,29.75
3144,CL13,1,7,Tuesday,9,2.0,66.25,32.0
3145,CL13,1,7,Tuesday,10,4.2,64.2,31.8
3146,CL13,1,7,Tuesday,11,7.0,54.2,38.6
3147,CL13,1,7,Tuesday,12,2.0,62.4,35.6
3148,CL13,1,7,Tuesday,13,2.0,71.4,26.6
3149,CL13,1,7,Tuesday,14,3.0,70.6,26.4
3150,CL13,1,7,Tuesday,15,2.6,66.8,30.6
3151,CL13,1,7,Tuesday,16,8.6,62.8,28.6
3152,CL13,1,7,Tuesday,17,1.8,70.2,28.0
3153,CL13,1,7,Tuesday,18,3.8,70.2,26.0
3154,CL13,1,7,Tuesday,19,6.2,65.2,28.6
3155,CL13,1,7,Tuesday,20,5.4,65.8,28.8
3156,CL13,1,7,Tuesday,21,5.8,58.6,35.6
3157,CL13,1,7,Tuesday,22,5.2,43.0,51.8
3158,CL13,1,7,Tuesday,23,3.4,46.6,50.0
3159,CL13,1,7,Wednesday,0,0.0,27.5,72.5
3160,CL13,1,7,Wednesday,1,2.4,60.0,37.4
3161,CL13,1,7,Wednesday,2,0.0,47.8,52.2
3162,CL13,1,7,Wednesday,3,0.0,75.4,24.6
3163,CL13,1,7,Wednesday,4,2.2,58.4,39.2
3164,CL13,1,7,Wednesday,5,2.8000000000000003,65.8,31.4
