codigo_siniestro,fecha,hora,gravedad,clase,choque_con,objeto_fijo,direccion,total_muertos,total_heridos,localidad,diseno_lugar,corredor,direcc_1,ciudad,pais,ciclista,conductor,motociclista,pasajero,peaton,total_condicion,herido,ileso,muerto,sin_informacion_x,total_estado,femenino,masculino,total_sexo,automovil,bicicleta,bus,buseta,camion_furgon,camioneta,campero,cuatrimoto,microbus,motocarro,motocicleta,motociclo,tractocamion,volqueta,total_clase,diplomatico,oficial,particular,publico,total_servicio,first_codc,codigo_causa,descripcion,direcc_2,direcc_3,direcc_copl,hora_1,lat,lon,year_month,year,month,day,hour,sentido,dia,carga_S/N,accidents_road_1_cl13,accidents_road_1_cl80
4424667,25/09/2015,18:20:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 76 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,76,2,Avenida Calle 13 # 76 02 Bogotá Colombia,6/11/2020 18:20,4.6262505,-74.1054858,2015-09,2015,9,Friday,18,east_west,Viernes,1,FALSE,FALSE
4424943,26/09/2015,22:20:00,Con Heridos,Atropello,,,AC 13-KR 27 84,0,1,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,1,2,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,409,409,CRUZAR SIN OBSERVAR,27,84,Avenida Calle 13 # 27 84 Bogotá Colombia,6/11/2020 22:20,4.6417597,-74.1234951,2015-09,2015,9,Saturday,22,east_west,Sabado,0,FALSE,FALSE
4424894,26/09/2015,15:20:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 98 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,98,2,Avenida Calle 13 # 98 02 Bogotá Colombia,6/11/2020 15:20,4.6262505,-74.1054858,2015-09,2015,9,Saturday,15,east_west,Sabado,1,FALSE,FALSE
4424992,26/09/2015,18:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 24 02,0,0,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,24,2,Avenida Calle 13 # 24 02 Bogotá Colombia,6/11/2020 18:50,4.6262505,-74.1054858,2015-09,2015,9,Saturday,18,east_west,Sabado,0,FALSE,FALSE
4424812,27/09/2015,4:17:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 120 46,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,142,142,SEMÁFORO EN ROJO,120,46,Avenida Calle 13 # 120 46 Bogotá Colombia,6/11/2020 4:17,4.6262505,-74.1054858,2015-09,2015,9,Sunday,4,east_west,Domingo,0,FALSE,FALSE
4425209,28/09/2015,10:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 35 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,2,106,106,ADELANTAR INVADIENDO CARRIL DEL MISMO SENTIDO EN ZIG-ZAG,35,2,Avenida Calle 13 # 35 02 Bogotá Colombia,6/11/2020 10:00,4.6262505,-74.1054858,2015-09,2015,9,Monday,10,east_west,Lunes,1,FALSE,FALSE
4425286,29/09/2015,14:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 10 20,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,2,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,10,20,Avenida Calle 13 # 10 20 Bogotá Colombia,6/11/2020 14:45,4.6417597,-74.1234951,2015-09,2015,9,Tuesday,14,east_west,Martes,1,FALSE,FALSE
4425454,10/01/2015,7:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 50 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,50,2,Avenida Calle 13 # 50 02 Bogotá Colombia,6/11/2020 7:30,4.6262505,-74.1054858,2015-01,2015,1,Saturday,7,east_west,Sabado,0,FALSE,FALSE
4425600,10/03/2015,14:45:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 31 96,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,1,0,0,3,1,2,0,0,3,1,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,3,0,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,31,96,Avenida Calle 13 # 31 96 Bogotá Colombia,6/11/2020 14:45,4.639585,-74.121416,2015-03,2015,3,Tuesday,14,east_west,Martes,0,FALSE,FALSE
4425620,10/03/2015,1:15:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 106 02,0,1,Fontibón,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,1,0,1,0,0,2,1,1,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,114,114,EMBRIAGUEZ APARENTE,106,2,Avenida Calle 13 # 106 02 Bogotá Colombia,6/11/2020 1:15,4.6262505,-74.1054858,2015-03,2015,3,Tuesday,1,east_west,Martes,0,FALSE,FALSE
4425732,10/03/2015,9:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 120 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,120,2,Avenida Calle 13 # 120 02 Bogotá Colombia,6/11/2020 9:45,4.6262505,-74.1054858,2015-03,2015,3,Tuesday,9,east_west,Martes,1,FALSE,FALSE
4425697,10/04/2015,6:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 128 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,157,157,OTRA,128,2,Avenida Calle 13 # 128 02 Bogotá Colombia,6/11/2020 6:30,4.6262505,-74.1054858,2015-04,2015,4,Friday,6,east_west,Viernes,1,FALSE,FALSE
4425975,10/05/2015,19:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 68D 02,0,0,Fontibón,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,68D,2,Avenida Calle 13 # 68D 02 Bogotá Colombia,6/11/2020 19:00,4.6262505,-74.1054858,2015-05,2015,5,Sunday,19,east_west,Domingo,0,FALSE,FALSE
4425817,10/05/2015,11:40:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 96B 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,96B,2,Avenida Calle 13 # 96B 02 Bogotá Colombia,6/11/2020 11:40,4.6262505,-74.1054858,2015-05,2015,5,Sunday,11,east_west,Domingo,0,FALSE,FALSE
4426034,10/07/2015,12:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 87 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,87,2,Avenida Calle 13 # 87 02 Bogotá Colombia,6/11/2020 12:00,4.6262505,-74.1054858,2015-07,2015,7,Friday,12,east_west,Viernes,1,FALSE,FALSE
4426057,10/08/2015,10:20:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 30 02,0,0,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,30,2,Avenida Calle 13 # 30 02 Bogotá Colombia,6/11/2020 10:20,4.6262505,-74.1054858,2015-08,2015,8,Monday,10,east_west,Lunes,0,FALSE,FALSE
4426214,10/09/2015,12:51:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 62 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,62,2,Avenida Calle 13 # 62 02 Bogotá Colombia,6/11/2020 12:51,4.6262505,-74.1054858,2015-09,2015,9,Thursday,12,east_west,Jueves,0,FALSE,FALSE
4426368,10/11/2015,10:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 106 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,106,2,Avenida Calle 13 # 106 02 Bogotá Colombia,6/11/2020 10:00,4.6262505,-74.1054858,2015-11,2015,11,Tuesday,10,east_west,Martes,0,FALSE,FALSE
4426473,13/10/2015,12:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 137 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,137,2,Avenida Calle 13 # 137 02 Bogotá Colombia,6/11/2020 12:00,4.6262505,-74.1054858,2015-10,2015,10,Tuesday,12,east_west,Martes,1,FALSE,FALSE
4426788,14/10/2015,7:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 120 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,102,102,ADELANTAR POR LA DERECHA,120,2,Avenida Calle 13 # 120 02 Bogotá Colombia,6/11/2020 7:00,4.6262505,-74.1054858,2015-10,2015,10,Wednesday,7,east_west,Miercoles,1,FALSE,FALSE
4426545,14/10/2015,5:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 71D 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,71D,2,Avenida Calle 13 # 71D 02 Bogotá Colombia,6/11/2020 5:45,4.62344,-74.1019613,2015-10,2015,10,Wednesday,5,east_west,Miercoles,1,FALSE,FALSE
4426568,15/10/2015,13:40:00,Con Heridos,Atropello,,,AC 13-KR 38 54,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,411,411,OTRAS,38,54,Avenida Calle 13 # 38 54 Bogotá Colombia,6/11/2020 13:40,4.6262505,-74.1054858,2015-10,2015,10,Thursday,13,east_west,Jueves,0,FALSE,FALSE
4427257,21/10/2015,6:40:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 49 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,49,2,Avenida Calle 13 # 49 02 Bogotá Colombia,6/11/2020 6:40,4.6262505,-74.1054858,2015-10,2015,10,Wednesday,6,east_west,Miercoles,1,FALSE,FALSE
4427178,21/10/2015,6:25:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 97 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,97,2,Avenida Calle 13 # 97 02 Bogotá Colombia,6/11/2020 6:25,4.6262505,-74.1054858,2015-10,2015,10,Wednesday,6,east_west,Miercoles,1,FALSE,FALSE
4427318,23/10/2015,4:25:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 50 02,0,1,Puente Aranda,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,2,112,112,DESOBEDECER SEÑALES,50,2,Avenida Calle 13 # 50 02 Bogotá Colombia,6/11/2020 4:25,4.6262505,-74.1054858,2015-10,2015,10,Friday,4,east_west,Viernes,0,FALSE,FALSE
4427470,23/10/2015,10:15:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 96A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,96A,2,Avenida Calle 13 # 96A 02 Bogotá Colombia,6/11/2020 10:15,4.6262505,-74.1054858,2015-10,2015,10,Friday,10,east_west,Viernes,1,FALSE,FALSE
4427610,26/10/2015,11:20:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 137A 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,137A,2,Avenida Calle 13 # 137A 02 Bogotá Colombia,6/11/2020 11:20,4.6262505,-74.1054858,2015-10,2015,10,Monday,11,east_west,Lunes,0,FALSE,FALSE
4427731,27/10/2015,10:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 90 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,3,0,0,0,3,0,3,0,0,3,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,3,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,90,2,Avenida Calle 13 # 90 02 Bogotá Colombia,6/11/2020 10:00,4.6262505,-74.1054858,2015-10,2015,10,Tuesday,10,east_west,Martes,0,FALSE,FALSE
4428959,30/10/2015,13:00:00,Con Heridos,Atropello,,,AC 13-KR 17 87,0,2,Los Mártires,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,1,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,409,409,CRUZAR SIN OBSERVAR,17,87,Avenida Calle 13 # 17 87 Bogotá Colombia,6/11/2020 13:00,4.6262505,-74.1054858,2015-10,2015,10,Friday,13,west_east,Viernes,0,FALSE,FALSE
4428419,11/03/2015,13:40:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 13:40,4.6262505,-74.1054858,2015-03,2015,3,Wednesday,13,east_west,Miercoles,1,FALSE,FALSE
4428485,11/03/2015,19:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 83 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,157,157,OTRA,83,2,Avenida Calle 13 # 83 02 Bogotá Colombia,6/11/2020 19:30,4.6390088,-74.1210966,2015-03,2015,3,Wednesday,19,east_west,Miercoles,0,FALSE,FALSE
4428414,11/04/2015,17:15:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 90 95,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,90,95,Avenida Calle 13 # 90 95 Bogotá Colombia,6/11/2020 17:15,4.6262505,-74.1054858,2015-04,2015,4,Saturday,17,west_east,Sabado,0,FALSE,FALSE
4428388,11/04/2015,20:15:00,Con Heridos,Atropello,,,AC 13-KR 47 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,0,1,2,1,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,410,410,CRUZAR EN ESTADO DE EMBRIAGUEZ,47,2,Avenida Calle 13 # 47 02 Bogotá Colombia,6/11/2020 20:15,4.6262505,-74.1054858,2015-04,2015,4,Saturday,20,east_west,Sabado,0,FALSE,FALSE
4428825,11/07/2015,6:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 68D 02,0,0,Fontibón,Interseccion,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,132,132,NO RESPETAR PRELACIÓN,68D,2,Avenida Calle 13 # 68D 02 Bogotá Colombia,6/11/2020 6:00,4.6262505,-74.1054858,2015-07,2015,7,Saturday,6,east_west,Sabado,0,FALSE,FALSE
4428765,11/07/2015,10:45:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69B 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,103,103,ADELANTAR CERRANDO,69B,2,Avenida Calle 13 # 69B 02 Bogotá Colombia,6/11/2020 10:45,4.6262505,-74.1054858,2015-07,2015,7,Saturday,10,east_west,Sabado,1,FALSE,FALSE
4429142,11/09/2015,19:10:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 66A 02,0,0,Puente Aranda,Paso a nivel,Calle 13,Calle 13,Bogotá,Colombia,0,1,1,0,0,2,0,2,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,157,157,OTRA,66A,2,Avenida Calle 13 # 66A 02 Bogotá Colombia,6/11/2020 19:10,4.6262505,-74.1054858,2015-09,2015,9,Friday,19,east_west,Viernes,0,FALSE,FALSE
4429152,11/11/2015,8:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 68 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,103,103,ADELANTAR CERRANDO,68,2,Avenida Calle 13 # 68 02 Bogotá Colombia,6/11/2020 8:50,4.6262505,-74.1054858,2015-11,2015,11,Wednesday,8,east_west,Miercoles,0,FALSE,FALSE
4429196,11/11/2015,17:00:00,Con Heridos,Caida de ocupante,,,AC 13-KR 78 02,0,1,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,1,0,2,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,154,154,TRANSITAR CON LAS PUERTAS ABIERTAS,78,2,Avenida Calle 13 # 78 02 Bogotá Colombia,6/11/2020 17:00,4.6262505,-74.1054858,2015-11,2015,11,Wednesday,17,east_west,Miercoles,0,FALSE,FALSE
4431298,12/05/2015,18:10:00,Con Heridos,Volcamiento,,,AC 13-KR 50 02,0,2,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,1,0,2,0,3,2,1,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,112,112,DESOBEDECER SEÑALES,50,2,Avenida Calle 13 # 50 02 Bogotá Colombia,6/11/2020 18:10,4.6262505,-74.1054858,2015-05,2015,5,Tuesday,18,east_west,Martes,0,FALSE,FALSE
4429468,13/11/2015,14:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 106 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,106,2,Avenida Calle 13 # 106 02 Bogotá Colombia,6/11/2020 14:00,4.6262505,-74.1054858,2015-11,2015,11,Friday,14,east_west,Viernes,1,FALSE,FALSE
4429472,13/11/2015,16:10:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 69F 20,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,112,112,DESOBEDECER SEÑALES,69F,20,Avenida Calle 13 # 69F 20 Bogotá Colombia,6/11/2020 16:10,4.6417597,-74.1234951,2015-11,2015,11,Friday,16,east_west,Viernes,1,FALSE,FALSE
4429537,16/11/2015,20:15:00,Con Heridos,Choque,Vehiculo,,AC 13-KR 17 87,0,2,Los Mártires,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,1,0,1,0,0,2,2,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,115,115,EMBRIAGUEZ O DROGA,17,87,Avenida Calle 13 # 17 87 Bogotá Colombia,6/11/2020 20:15,4.6262505,-74.1054858,2015-11,2015,11,Monday,20,west_east,Lunes,0,FALSE,FALSE
4429615,17/11/2015,8:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65B 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,1,1,0,0,0,2,0,2,0,0,2,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,157,157,OTRA,65B,2,Avenida Calle 13 # 65B 02 Bogotá Colombia,6/11/2020 8:00,4.6262505,-74.1054858,2015-11,2015,11,Tuesday,8,east_west,Martes,0,FALSE,FALSE
4429992,20/11/2015,7:30:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 60 07,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,60,7,Avenida Calle 13 # 60 07 Bogotá Colombia,6/11/2020 7:30,4.6262505,-74.1054858,2015-11,2015,11,Friday,7,west_east,Viernes,1,FALSE,FALSE
4429886,20/11/2015,16:06:00,Con Heridos,Choque,Objeto Fijo,Muro,AC 13-KR 55 02,0,1,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,157,157,OTRA,55,2,Avenida Calle 13 # 55 02 Bogotá Colombia,6/11/2020 16:06,4.6262505,-74.1054858,2015-11,2015,11,Friday,16,east_west,Viernes,0,FALSE,FALSE
4430141,23/11/2015,16:10:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 132 02,0,0,Fontibón,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,132,2,Avenida Calle 13 # 132 02 Bogotá Colombia,6/11/2020 16:10,4.6262505,-74.1054858,2015-11,2015,11,Monday,16,east_west,Lunes,0,FALSE,FALSE
4430449,26/11/2015,15:00:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 65 02,0,0,Puente Aranda,Tramo de Via,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,65,2,Avenida Calle 13 # 65 02 Bogotá Colombia,6/11/2020 15:00,4.6262505,-74.1054858,2015-11,2015,11,Thursday,15,east_west,Jueves,1,FALSE,FALSE
4430689,27/11/2015,6:50:00,Solo Daños,Choque,Vehiculo,,AC 13-KR 67 02,0,0,Puente Aranda,Paso elevado,Calle 13,Calle 13,Bogotá,Colombia,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,121,121,NO MANTENER DISTANCIA DE SEGURIDAD,67,2,Avenida Calle 13 # 67 02 Bogotá Colombia,6/11/2020 6:50,4.6262505,-74.1054858,2015-11,2015,11,Friday,6,east_west,Viernes,1,FALSE,FALSE
4430552,28/11/2015,20:30:00,Con Muertos,Choque,Vehiculo,,AC 13-KR 27 26,1,0,Los Mártires,Puente,Calle 13,Calle 13,Bogotá,Colombia,1,1,0,0,0,2,0,1,1,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,97,97,TRANSITAR POR VIAS PROHIBIDAS,27,26,Avenida Calle 13 # 27 26 Bogotá Colombia,6/11/2020 20:30,4.6262505,-74.1054858,2015-11,2015,11,Saturday,20,east_west,Sabado,0,FALSE,FALSE
